OBJECTID,ZONE_CMPLT,ZONE_CLASS,ZONE_SMRY,SHAPE_Length,SHAPE_Area
48511,RE40-1,RE40,RESIDENTIAL,0.001740184180158,2.03563643892349e-07
48512,RE40-1,RE40,RESIDENTIAL,0.0028739944495193,3.32723631575285e-07
48513,RE40-1,RE40,RESIDENTIAL,0.0039731722247151,6.21542191274747e-07
48514,RE40-1,RE40,RESIDENTIAL,0.0039046162687284,5.66999351113645e-07
48515,RE40-1,RE40,RESIDENTIAL,0.0110392332194421,4.84568728020663e-06
48516,RE40-1,RE40,RESIDENTIAL,0.026339445773008,1.95032340705236e-05
48517,RE40-1,RE40,RESIDENTIAL,0.001348764892696,8.35175224202583e-08
48518,RE40-1,RE40,RESIDENTIAL,0.0307611865983626,1.66103297335828e-05
48519,RE40-1,RE40,RESIDENTIAL,0.0186161316185713,5.42720134064905e-06
48520,RE40-1,RE40,RESIDENTIAL,0.0160485835549633,4.63878916822068e-06
48521,RE40-1,RE40,RESIDENTIAL,0.0033463656816863,4.5471778298967e-07
48522,RE40-1,RE40,RESIDENTIAL,0.0217002604493046,1.72515334973506e-05
48523,RE40-1,RE40,RESIDENTIAL,0.0050816197517452,1.04133334543035e-06
48524,RE40-1,RE40,RESIDENTIAL,0.0016031699615876,7.3399857224694e-08
48525,RE40-1,RE40,RESIDENTIAL,0.0101130130821266,1.32211002309316e-06
48526,RE40-1,RE40,RESIDENTIAL,0.003415189041675,2.02347629683818e-07
48527,RE40-1,RE40,RESIDENTIAL,0.0046206106799049,1.04398096792937e-06
48528,RE40-1,RE40,RESIDENTIAL,0.002979924049183,2.95855135973527e-07
48529,RE40-1,RE40,RESIDENTIAL,0.0115423305654448,3.24176825566099e-06
48530,RE40-1,RE40,RESIDENTIAL,0.0129160548395889,2.92131327438433e-06
48531,RE40-1,RE40,RESIDENTIAL,0.0106040055316636,3.11053599963521e-06
48532,RE40-1,RE40,RESIDENTIAL,0.0016261087541441,1.12167664873682e-07
48533,RE40-1,RE40,RESIDENTIAL,0.0075332602616662,2.81983632797733e-07
48534,RE40-1,RE40,RESIDENTIAL,0.0067488078888349,2.24511471436335e-06
48535,RE40-1,RE40,RESIDENTIAL,0.0442500453606986,5.30552758964736e-05
48536,RE40-1,RE40,RESIDENTIAL,0.0073133007999502,1.62722443669914e-06
48537,RE40-1,RE40,RESIDENTIAL,0.0051222606256649,1.61130776316925e-06
48538,RE40-1,RE40,RESIDENTIAL,0.0395581838945236,3.02085931011176e-05
48539,RE40-1,RE40,RESIDENTIAL,0.0328810853685853,2.64375431320152e-05
48540,RE40-1,RE40,RESIDENTIAL,0.0023777589349891,2.59852773569863e-07
48541,RE40-1-H,RE40,RESIDENTIAL,0.0059204852614076,9.61639282857014e-07
48542,RE40-1-H,RE40,RESIDENTIAL,0.0106369914420392,2.47719805681049e-06
48543,RE40-1-H,RE40,RESIDENTIAL,0.0269473512587267,1.14230012974512e-05
48544,RE40-1-H,RE40,RESIDENTIAL,0.0099781120742924,4.02777882136819e-06
48545,RE40-1-H,RE40,RESIDENTIAL,0.0018171041084993,1.59900458837954e-07
48546,RE40-1-H,RE40,RESIDENTIAL,0.0094256953939296,2.97797376905323e-06
48547,RE40-1-H,RE40,RESIDENTIAL,0.0005809449009816,1.94748845678532e-08
48548,RE40-1-H,RE40,RESIDENTIAL,0.004956106454469,1.44872103886717e-06
48549,RE40-1-H,RE40,RESIDENTIAL,0.0267657592534669,1.42054325383003e-05
48550,RE40-1-H,RE40,RESIDENTIAL,0.0198831416757194,5.29084437509308e-06
48551,RE40-1-H,RE40,RESIDENTIAL,0.0094863105632752,4.4550854358583e-06
48552,RE40-1-H,RE40,RESIDENTIAL,0.0090705812022039,3.68116463272332e-06
48553,RE40-1-H,RE40,RESIDENTIAL,0.0084428370480833,1.82881983102763e-06
48554,RE40-1-H,RE40,RESIDENTIAL,0.0108103650010848,4.24660825189977e-06
48555,RE40-1-H,RE40,RESIDENTIAL,0.0061423336604175,2.34534572351799e-06
48556,RE40-1-H,RE40,RESIDENTIAL,0.0048408433300481,6.76547250112567e-07
48557,RE40-1-H,RE40,RESIDENTIAL,0.0099643014368266,3.27423240607454e-06
48558,RE40-1-H,RE40,RESIDENTIAL,0.0217444795816015,9.05763117627069e-06
48559,RE40-1-H,RE40,RESIDENTIAL,0.0113888363272496,3.96325352153035e-06
48560,RE40-1-H,RE40,RESIDENTIAL,0.0324785693347701,2.99186212719303e-05
48561,RE40-1-H,RE40,RESIDENTIAL,0.0138717990733541,6.58538290817758e-07
48562,RE40-1-H,RE40,RESIDENTIAL,0.0058459808102372,1.34114037385408e-06
48563,RE40-1-H,RE40,RESIDENTIAL,0.032032979220853,1.76531550324917e-05
48564,RE40-1-H,RE40,RESIDENTIAL,0.0093314289228717,2.18702131228222e-06
48565,RE40-1-H,RE40,RESIDENTIAL,0.0075140166152458,1.96468119626988e-06
48566,RE40-1-H,RE40,RESIDENTIAL,0.0239900413671677,1.90995980684928e-05
48567,RE40-1-H,RE40,RESIDENTIAL,0.0808225049815877,7.60139154873804e-05
48568,RE40-1-H-HCR,RE40,RESIDENTIAL,0.005472962054265,1.04903248136569e-06
48569,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0084149603830893,2.7435494142508e-06
48570,RE40-1-H,RE40,RESIDENTIAL,0.0019691110414662,1.9896871099972e-07
48571,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0093283301165236,2.75210305185407e-06
48572,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0119163507490883,6.38597517870727e-06
48573,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0242477374965678,1.48703144081367e-05
48574,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0062788274518659,7.41596193429466e-07
48575,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0101441768671592,1.99635042463024e-06
48576,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0224166404117467,1.69080917645666e-05
48577,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0074943419861905,3.1602337394535e-06
48578,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0267501054722213,2.04491699205705e-05
48579,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0045294479475315,7.76897295571782e-07
48580,RE40-1-H-HCR,RE40,RESIDENTIAL,0.007329388287061,1.72907857665256e-06
48581,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0108358689034212,4.26388498733342e-06
48582,RE40-1-H,RE40,RESIDENTIAL,0.0861280983727882,0.0001607310617828
48583,RE40-1-H-HCR,RE40,RESIDENTIAL,0.005047040401125,6.91038166990931e-07
48584,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0056007410051855,1.55345997678279e-06
48585,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0521733540186467,4.05966628066853e-05
48586,RE40-1-H-HCR,RE40,RESIDENTIAL,0.002739440365533,4.19199026062905e-07
48587,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0057546324590207,1.04218426737782e-06
48588,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0217347479574982,1.41747153777259e-05
48589,RE40-1-H,RE40,RESIDENTIAL,0.0131075190726052,3.50893643933887e-06
48590,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0107278344060005,3.51362250496513e-06
48591,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0037943258363302,5.71026083333073e-07
48592,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0145497599560621,5.62854670868904e-06
48593,RE40-1-H,RE40,RESIDENTIAL,0.0022769427381421,2.01920106221985e-07
48594,RE40-1-H,RE40,RESIDENTIAL,0.0379239812182994,2.75020486061502e-05
48595,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0025831138072884,2.73866072889954e-07
48596,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0038212532921684,4.81674888385733e-07
48597,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0210530770536941,1.03855607860226e-05
48598,RE40-1-H,RE40,RESIDENTIAL,0.0125857198911464,5.57097902199781e-06
48599,RE40-1-H,RE40,RESIDENTIAL,0.021670702325944,1.09282340119772e-05
48600,RE40-1-H,RE40,RESIDENTIAL,0.0215895232530015,1.50143084440737e-05
48601,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0050809723357625,9.76338472787486e-07
48602,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0087977872454677,4.15477500065573e-06
48603,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0034365892004027,5.55107012675049e-07
48604,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0035946246884078,5.40947133604453e-07
48605,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0033707569388529,6.12795372036755e-07
48606,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0033931930180447,6.82893901028338e-07
48607,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0017640813143818,1.57334401167389e-07
48608,RE40-1-H,RE40,RESIDENTIAL,0.0078814367324647,2.12321766630548e-06
48609,RE40-1-H,RE40,RESIDENTIAL,0.006216761634403,1.50572605729792e-06
48610,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0048050024293606,1.02712465714842e-06
48611,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0012627054120204,9.5606691740012e-08
48612,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0037647502790619,7.88733446253413e-07
48613,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0026316795094317,3.36440547600632e-07
48614,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0024238092581061,2.57456312188511e-07
48615,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0010025315132564,5.0749755388827e-08
48616,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0026921069990271,3.98648090326409e-07
48617,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0116246358654506,3.73817579692412e-06
48618,RE40-1-H,RE40,RESIDENTIAL,0.0102294724874272,5.44823700108691e-06
48619,RE40-1-H,RE40,RESIDENTIAL,0.0205395209740256,1.31670585814244e-05
48620,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0149648396653975,7.19300134292378e-06
48621,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0099402647826071,5.06555504720623e-06
48622,RE40-1-H,RE40,RESIDENTIAL,0.0481306425215085,6.93368039047029e-05
48623,RE40-1-H,RE40,RESIDENTIAL,0.0161113103981811,5.00021706153364e-06
48624,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0064673082843178,1.98570368780156e-06
48625,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0105850539644162,6.36412929789801e-06
48626,RE40-1-H,RE40,RESIDENTIAL,0.0307366907079814,3.3938766989925e-05
48627,RE40-1-H,RE40,RESIDENTIAL,0.126741813835508,0.0001722649176568
48628,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0267554962139782,1.93395173223615e-05
48629,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0222631098259714,8.07641277590135e-06
48630,RE40-1-H,RE40,RESIDENTIAL,0.0054595792139943,7.96341027615302e-07
48631,RE40-1-H-HCR,RE40,RESIDENTIAL,0.0108277445897342,6.09012387582481e-06
48632,RE40-1-H,RE40,RESIDENTIAL,0.0046087743784841,5.37231968463948e-07
48633,RE40-1-H,RE40,RESIDENTIAL,0.0138420822502944,4.70837298029315e-06
48634,RE40-1-H,RE40,RESIDENTIAL,0.0314194416608342,1.77122733278822e-05
48635,RE40-1-H,RE40,RESIDENTIAL,0.0101390897225026,3.08595475465798e-06
48636,RE40-1-H-HCR,RE40,RESIDENTIAL,0.023678135572823,1.69246666977768e-05
48637,RE40-1-H,RE40,RESIDENTIAL,0.0223453930696426,8.28954184397861e-06
48638,RE40-1-H,RE40,RESIDENTIAL,0.0130221810251067,9.41362353534369e-06
48639,RE40-1-H,RE40,RESIDENTIAL,0.0060497187844798,1.39372273031976e-06
48640,RE40-1-H,RE40,RESIDENTIAL,0.014881672350001,4.06543673285591e-06
48641,RE40-1-H,RE40,RESIDENTIAL,0.0118063197187503,3.0877122034076e-06
48642,RE40-1-H,RE40,RESIDENTIAL,0.0019673005455433,2.34666823464791e-07
48643,RE40-1-H,RE40,RESIDENTIAL,0.0302291566998461,2.2928806695293e-05
48644,RE40-1-H,RE40,RESIDENTIAL,0.019002395408542,8.54112803640069e-06
48645,RE40-1-H,RE40,RESIDENTIAL,0.0159379362815028,3.95126969668195e-06
48646,RE40-1-H,RE40,RESIDENTIAL,0.0041516790755337,8.42816183128669e-07
48647,RE40-1-H,RE40,RESIDENTIAL,0.0160468935739305,5.29130177485248e-06
48648,RE40-1-H,RE40,RESIDENTIAL,0.0045973471585565,8.67532511034799e-07
48649,RE40-1-H,RE40,RESIDENTIAL,0.0008474842278292,3.18753553128856e-08
48650,RE40-1-H,RE40,RESIDENTIAL,0.0041828103508166,8.20085656245385e-07
48651,RE40-1-H,RE40,RESIDENTIAL,0.0017316854527783,1.76512808770468e-07
48652,RE40-1-H,RE40,RESIDENTIAL,0.0098920952508794,3.4055098391945e-06
48653,RE40-1-H,RE40,RESIDENTIAL,0.0093800059631149,2.65128706140922e-06
48654,RE40-1-H,RE40,RESIDENTIAL,0.0427346825736046,3.48558348796135e-05
48655,RE40-1-H,RE40,RESIDENTIAL,0.0483003504902311,5.65201710657175e-05
48656,RE40-1-H,RE40,RESIDENTIAL,0.0615506934696386,3.32104892926468e-05
48657,RE40-1-H,RE40,RESIDENTIAL,0.0319431599116465,2.72569618887072e-05
48658,RE40-1-H,RE40,RESIDENTIAL,0.0147071956137848,7.2379991812769e-06
48659,RE40-1-H,RE40,RESIDENTIAL,0.0180210043791475,1.22201180977421e-05
48660,RE40-1-H,RE40,RESIDENTIAL,0.028252563412289,1.33534719370197e-05
48661,RE40-1-H,RE40,RESIDENTIAL,0.0112184905078103,5.64581996989224e-06
48662,RE40-1-H,RE40,RESIDENTIAL,0.0126596221531816,8.80704155413407e-06
48663,RE40-1-H,RE40,RESIDENTIAL,0.0267077466486091,1.66028815289646e-05
48664,RE40-1-H,RE40,RESIDENTIAL,0.0720141729440012,6.06112450488787e-05
48665,RE40-1-H,RE40,RESIDENTIAL,0.0106811564849977,4.58727180551342e-06
48666,RE40-1-H,RE40,RESIDENTIAL,0.0059667449824167,1.20086386658083e-06
48667,RE40-1-H-RIO,RE40,RESIDENTIAL,0.0003685080296247,1.5512791029736202e-09
48668,RE40-1-H,RE40,RESIDENTIAL,0.0001286179971747,5.0361857893826296e-11
48669,RE40-1-H-RIO,RE40,RESIDENTIAL,0.0006368630432451,2.13462495746007e-08
48670,RE40-1-H,RE40,RESIDENTIAL,0.0167698155924443,6.92691059920068e-06
48671,RE40-1-H,RE40,RESIDENTIAL,0.0160717062365653,5.38483227639439e-06
48672,RE40-1-H,RE40,RESIDENTIAL,0.008062408705695,2.04100183838728e-06
48673,RE40-1-H,RE40,RESIDENTIAL,0.0150737992361667,1.32810384304166e-05
48674,RE40-1-H,RE40,RESIDENTIAL,0.0083402466151495,3.13482319656141e-06
48675,A1-1XL-H,A1,AGRICULTURE,0.014575393715643,7.31104134442748e-06
48676,RE40-1-H,RE40,RESIDENTIAL,0.0083405476303528,2.2362252989522e-06
48677,RE40-1-H-K,RE40,RESIDENTIAL,0.0120171291927569,2.46369529938401e-06
48678,RE40-1-H-RPD,RE40,RESIDENTIAL,0.0007659498751188,3.30018037182898e-08
48679,RE40-1-H-RPD-HCR,RE40,RESIDENTIAL,0.0073260089373653,3.2258290620286e-06
48680,RE40-1-K,RE40,RESIDENTIAL,0.0104714467908233,4.84794487423549e-06
48681,RE40-1-K,RE40,RESIDENTIAL,0.012305413845349,8.36153464787616e-06
48682,RE40-1-K,RE40,RESIDENTIAL,0.013003466518971,3.59413490662944e-06
48683,RE40-1-K,RE40,RESIDENTIAL,0.0101894938187813,3.20848134389291e-06
48684,RE40-1-K-CUGU,RE40,RESIDENTIAL,0.0072358102826545,2.97912254014787e-06
48685,RE40-1-K,RE40,RESIDENTIAL,0.0087333671709834,4.98889426910743e-06
48686,RE40-1-K,RE40,RESIDENTIAL,0.0271119353699744,2.7714018129529e-05
48687,RE40-1-K,RE40,RESIDENTIAL,0.0605304605522188,5.16541537587603e-05
48688,RE40-1-K,RE40,RESIDENTIAL,0.0419829558580741,1.87946970654458e-05
48689,RE40-1-K,RE40,RESIDENTIAL,0.009470607588924,2.34954606872481e-06
48690,RE40-1-K,RE40,RESIDENTIAL,0.0068583295678951,1.76691291024626e-06
48691,RE40-1-K,RE40,RESIDENTIAL,0.0084243538612402,3.83751613840805e-06
48692,RE40-1-K,RE40,RESIDENTIAL,0.0085721846504554,3.94702221494015e-06
48693,RE40-1-K,RE40,RESIDENTIAL,0.0107041265004191,4.49822132733681e-06
48694,RE40-1-K,RE40,RESIDENTIAL,0.0145076551739204,8.16988975376615e-06
48695,RE40-1-K,RE40,RESIDENTIAL,0.0202860991233088,8.56084130858106e-06
48696,RE40-1-K,RE40,RESIDENTIAL,0.0122743323831841,7.20346881413834e-06
48697,RE40-1-K,RE40,RESIDENTIAL,0.0100985893675014,3.5110980137731e-06
48698,RE40-1-K,RE40,RESIDENTIAL,0.0167933828456415,7.59480256839662e-06
48699,RE40-1-K,RE40,RESIDENTIAL,0.0037780904511954,7.28778693529222e-07
48700,RE40-1-K,RE40,RESIDENTIAL,0.025387606336156,9.26724820045646e-06
48701,RE40-1-K,RE40,RESIDENTIAL,0.0053637595638247,1.11550472571141e-06
48702,RE40-1-O,RE40,RESIDENTIAL,0.0241021411772129,2.06079179413161e-05
48703,RE9-1,RE9,RESIDENTIAL,0.004553422383885,1.25688325398374e-06
48704,RE9-1,RE9,RESIDENTIAL,0.0043391391407819,1.14058341764256e-06
48705,RE9-1,RE9,RESIDENTIAL,0.0094226792260041,1.72919414283978e-06
48706,RE9-1,RE9,RESIDENTIAL,0.0104486763467789,4.15400390843338e-06
48707,RE9-1,RE9,RESIDENTIAL,0.0086255826768988,2.32168250384755e-06
48708,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0058059443767833,2.0973614575158e-06
48709,RE9-1,RE9,RESIDENTIAL,0.0015029576421263,1.51591178121663e-07
48710,RE9-1,RE9,RESIDENTIAL,0.0032364941824141,7.20029646226857e-07
48711,RE9-1,RE9,RESIDENTIAL,0.0157337548168046,4.59236658288411e-06
48712,[Q]RE9-1D,RE9,RESIDENTIAL,0.0035497494848664,3.76237819521646e-07
48713,[Q]RE9-1D,RE9,RESIDENTIAL,0.0021811968455787,2.35996170971829e-07
48714,[Q]RE9-1D,RE9,RESIDENTIAL,0.0014132465311939,1.27631493456475e-07
48715,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0060917655737984,2.25199994322703e-06
48716,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0032239252672748,5.59859233002343e-07
48717,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0050420422143717,9.66957338562944e-07
48718,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0066334577042431,2.50543731366525e-06
48719,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0064023105455438,2.29378459469396e-06
48720,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0070799631014128,2.59303688765929e-06
48721,[Q]RE9-1D,RE9,RESIDENTIAL,0.0139842478104627,6.0990982442079e-06
48722,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0042529146954731,7.77314404265312e-07
48723,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0058920532310853,1.95173266804571e-06
48724,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0059082638432447,1.97887964302312e-06
48725,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0067287769095351,2.41449933248995e-06
48726,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0068706043619069,2.59488473381003e-06
48727,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0057878517550149,1.27908658838627e-06
48728,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0068510126225719,2.7062718165515e-06
48729,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0069050084154258,2.69653887139144e-06
48730,RE9-1-HCR,RE9,RESIDENTIAL,0.0025485889640356,2.8679296474062e-07
48731,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0059205261112901,2.13514899189486e-06
48732,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0025275514700392,2.81174964811838e-07
48733,[Q]RE9-1D,RE9,RESIDENTIAL,0.0024584149261353,2.53732397037789e-07
48734,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0057072431534763,1.98620889250807e-06
48735,RE9-1-HCR,RE9,RESIDENTIAL,0.0035069069637728,5.27909083403478e-07
48736,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0076162325970517,3.09920490804515e-06
48737,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0070096512247897,1.94822857283382e-06
48738,RE9-1-HCR,RE9,RESIDENTIAL,0.0066912364071683,2.19940619202218e-06
48739,RE9-1-HCR,RE9,RESIDENTIAL,0.0022473324581336,3.10622531212893e-07
48740,RE9-1-HPOZ,RE9,RESIDENTIAL,0.0008862656582413,2.74264081832576e-08
48741,[Q]RE9-1D,RE9,RESIDENTIAL,0.0063614410029247,1.30286829597779e-06
48742,RE9-1-HCR,RE9,RESIDENTIAL,0.0040289558002427,7.55844679762496e-07
48743,RE9-1-HCR,RE9,RESIDENTIAL,0.0095221769644978,2.10030914659351e-06
48744,RE9-1-HCR,RE9,RESIDENTIAL,0.0060708138907539,1.16402587473676e-06
48745,RE9-1-HCR,RE9,RESIDENTIAL,0.0081049701827706,3.44501114884497e-06
48746,RE9-1-HCR,RE9,RESIDENTIAL,0.0041399329741208,5.72449885759568e-07
48747,RE9-1,RE9,RESIDENTIAL,0.0042142239069733,1.07583836002884e-06
48748,RE9-1,RE9,RESIDENTIAL,0.0041074327544776,1.01105642620168e-06
48749,RE9-1,RE9,RESIDENTIAL,0.0025969330087885,3.85813049982305e-07
48750,RE9-1,RE9,RESIDENTIAL,0.0048579195363851,1.34857730967978e-06
48751,RE9-1,RE9,RESIDENTIAL,0.0102958389512643,3.49068227748717e-06
48752,RE9-1,RE9,RESIDENTIAL,0.0143587325188855,2.85708655183573e-06
48753,RE9-1,RE9,RESIDENTIAL,0.0061157169839183,1.93010670122957e-06
48754,RE9-1,RE9,RESIDENTIAL,0.0067017226353974,2.20241410857779e-06
48755,RE9-1,RE9,RESIDENTIAL,0.0072364940593521,2.49300511253152e-06
48756,RE9-1,RE9,RESIDENTIAL,0.0063279275814564,1.57883204277238e-06
48757,RE9-1,RE9,RESIDENTIAL,0.0114474605605653,1.8426265263823e-06
48758,RE9-1,RE9,RESIDENTIAL,0.0035489636198482,7.27161419878516e-07
48759,RE9-1,RE9,RESIDENTIAL,0.001809833144217,2.5736244359574e-07
48760,RE9-1,RE9,RESIDENTIAL,0.0082918494888849,1.26125012863426e-06
48761,RE9-1,RE9,RESIDENTIAL,0.005235132433961,1.11562936805986e-06
48762,RE9-1,RE9,RESIDENTIAL,0.015873764136946,4.00409320507239e-06
48763,RE9-1D,RE9,RESIDENTIAL,0.0052230351839212,1.06375742226806e-06
48764,RE9-1,RE9,RESIDENTIAL,0.0015005499667133,1.30197538252522e-07
48765,RE9-1D,RE9,RESIDENTIAL,0.0084188328939764,2.09149156938728e-06
48766,RE9-1D,RE9,RESIDENTIAL,0.006443764046745,1.3021675895812e-06
48767,RE9-1D,RE9,RESIDENTIAL,0.0037776506469233,8.44691686797922e-07
48768,RE9-1,RE9,RESIDENTIAL,0.0160875061773312,5.83252455866683e-06
48769,RE9-1,RE9,RESIDENTIAL,0.0023755419906736,3.30912420232643e-07
48770,RE9-1D,RE9,RESIDENTIAL,0.0050853467499025,1.03667696062928e-06
48771,RE9-1D,RE9,RESIDENTIAL,0.0019861581664848,2.42603219405843e-07
48772,RE9-1-CDO,RE9,RESIDENTIAL,0.007460641512497,1.92078383208966e-06
48773,RE9-1,RE9,RESIDENTIAL,0.0033031256059812,4.807240533521e-07
48774,RE9-1,RE9,RESIDENTIAL,0.0023000320788119,2.03142636869428e-07
48775,RE9-1,RE9,RESIDENTIAL,0.0041421595937242,9.4398716996464e-07
48776,RE9-1,RE9,RESIDENTIAL,0.0162079045444284,4.29304362250256e-06
48777,RE9-1,RE9,RESIDENTIAL,0.0094265074939167,1.13010249298207e-06
48778,RE9-1,RE9,RESIDENTIAL,0.010017407715257,2.11609017382095e-06
48779,RE9-1,RE9,RESIDENTIAL,0.0138811387397698,3.41623400450803e-06
48780,RE9-1,RE9,RESIDENTIAL,0.0073658095371397,1.15662319063389e-06
48781,RE9-1,RE9,RESIDENTIAL,0.010928927109776,1.88711960184698e-06
48782,RE9-1,RE9,RESIDENTIAL,0.00139299220758,1.10742762060773e-07
48783,RE9-1,RE9,RESIDENTIAL,0.0023768440770958,2.97471590594977e-07
48784,RE9-1,RE9,RESIDENTIAL,0.0026310229718048,4.05111108038935e-07
48785,RE9-1,RE9,RESIDENTIAL,0.0029392438677893,4.76480625073933e-07
48786,RE9-1,RE9,RESIDENTIAL,0.0031030673685815,5.9497770269386e-07
48787,RE9-1,RE9,RESIDENTIAL,0.0031154699544516,5.93254389049482e-07
48788,RE9-1,RE9,RESIDENTIAL,0.003128729337021,6.20966233336906e-07
48789,RE9-1,RE9,RESIDENTIAL,0.0026299672030419,4.04778640708286e-07
48790,RE9-1,RE9,RESIDENTIAL,0.0025507558754064,3.66174593854223e-07
48791,RE9-1,RE9,RESIDENTIAL,0.0017966763068609,1.96452393318002e-07
48792,RE9-1,RE9,RESIDENTIAL,0.0028585135560268,5.21163090744825e-07
48793,RE9-1,RE9,RESIDENTIAL,0.0050316036706399,1.48997729908647e-06
48794,RE9-1,RE9,RESIDENTIAL,0.0050083263610561,1.47118259768125e-06
48795,RE9-1,RE9,RESIDENTIAL,0.0050070291174855,1.47055522879347e-06
48796,RE9-1,RE9,RESIDENTIAL,0.0050057806077487,1.46996672038428e-06
48797,RE9-1,RE9,RESIDENTIAL,0.0117570220424073,5.64979889153192e-06
48798,RE9-1,RE9,RESIDENTIAL,0.0074784302895324,3.53032426257863e-06
48799,RE9-1,RE9,RESIDENTIAL,0.0090871094576448,4.66681604501421e-06
48800,RE9-1,RE9,RESIDENTIAL,0.0046808542849446,7.37926885177581e-07
48801,RE9-1,RE9,RESIDENTIAL,0.0049689339039715,1.45864066728591e-06
48802,RE9-1,RE9,RESIDENTIAL,0.0049688170618484,1.45852751057151e-06
48803,RE9-1,RE9,RESIDENTIAL,0.0075598162466518,1.25423724785189e-06
48804,RE9-1,RE9,RESIDENTIAL,0.0117777990390045,6.86531670316886e-06
48805,RE9-1,RE9,RESIDENTIAL,0.0074727173320117,1.53721210342689e-06
48806,RE9-1,RE9,RESIDENTIAL,0.0071192794824552,1.46349349909253e-06
48807,RE9-1,RE9,RESIDENTIAL,0.0042167220128586,1.05120935820824e-06
48808,RE9-1,RE9,RESIDENTIAL,0.0115242126540604,4.2410468347002e-06
48809,RE9-1,RE9,RESIDENTIAL,0.0105325754205294,3.7685553537924e-06
48810,RE9-1,RE9,RESIDENTIAL,0.0041655235557194,7.3547705319857e-07
48811,RE9-1,RE9,RESIDENTIAL,0.0041661173019811,7.36293010600044e-07
48812,RE9-1,RE9,RESIDENTIAL,0.0147182038362355,4.27544228964553e-06
48813,RE9-1,RE9,RESIDENTIAL,0.0037418404747939,6.91800202917215e-07
48814,RE9-1,RE9,RESIDENTIAL,0.0059773536543496,1.12141752339074e-06
48815,RE9-1,RE9,RESIDENTIAL,0.0068201822234919,2.81042202443641e-06
48816,RE9-1,RE9,RESIDENTIAL,0.0054966245539088,1.67441277874808e-06
48817,RE9-1,RE9,RESIDENTIAL,0.0197085296393732,1.56478770494506e-05
